ac_id,date,debit_credit_indicator,transaction_category,transaction_type,transaction_amount,disputed_transaction_indicator,failed_transaction_indicator,counterparty_name,description,category,sub_category,country,city,transaction_id
5634523468,2023-09-11,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,31
5634523468,2023-08-06,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,33
5634523468,2022-10-26,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,28
5634523468,2022-09-20,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,30
5634523468,2023-01-02,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,32
5634523468,2023-02-27,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,29
5634523468,2023-06-11,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,26
5634523468,2022-07-26,Debit,UPI,P2P Transfer,200,false,false,"Gamingalaxy, Whitefield",Entertainment,Wants,Entertainment,India,Bengaluru,27
5634523468,2023-09-17,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,835
5634523468,2023-06-12,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,836
5634523468,2023-08-07,Debit,ATM / PoS,Card Payment,25000,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,834
5634523468,2022-07-27,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,842
5634523468,2023-01-03,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,837
5634523468,2023-04-10,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,839
5634523468,2023-02-28,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,838
5634523468,2022-09-21,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,841
5634523468,2022-11-01,Debit,ATM / PoS,Card Payment,2500,false,false,"Play Arena, Brigade Road",Entertainment,Wants,Entertainment,India,Bengaluru,840
5634523468,2023-09-04,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,579
5634523468,2023-03-28,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,574
5634523468,2022-12-26,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,578
5634523468,2022-10-19,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,577
5634523468,2023-06-04,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,575
5634523468,2022-07-19,Debit,ATM / PoS,Card Payment,2000,false,false,"Garuda Mall, Magrath Road",Entertainment,Wants,Entertainment,India,Bengaluru,576
5634523468,2023-07-17,Debit,ATM / PoS,Card Payment,1000,false,false,"The Backyard, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,518
5634523468,2023-02-07,Debit,ATM / PoS,Card Payment,1000,false,false,"The Backyard, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,517
5634523468,2022-08-31,Debit,ATM / PoS,Card Payment,1000,false,false,"The Backyard, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,519
5634523468,2023-03-27,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1021
5634523468,2023-09-25,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1018
5634523468,2023-04-18,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1025
5634523468,2022-10-18,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1024
5634523468,2023-09-03,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1022
5634523468,2022-11-09,Debit,ATM / PoS,Card Payment,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1020
5634523468,2023-06-26,Debit,UPI,P2P Transfer,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1017
5634523468,2022-08-10,Debit,UPI,P2P Transfer,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1023
5634523468,2023-01-17,Debit,UPI,P2P Transfer,300,false,false,"The Singing Room, MG Road",Entertainment,Wants,Entertainment,India,Bengaluru,1019
5634523468,2023-07-09,Debit,UPI,P2P Transfer,200,false,false,"Combat Arena, Marathahalli",Entertainment,Wants,Entertainment,India,Bengaluru,39
5634523468,2023-01-30,Debit,UPI,P2P Transfer,200,false,false,"Combat Arena, Marathahalli",Entertainment,Wants,Entertainment,India,Bengaluru,37
5634523468,2022-08-23,Debit,UPI,P2P Transfer,200,false,false,"Combat Arena, Marathahalli",Entertainment,Wants,Entertainment,India,Bengaluru,38
5634523468,2023-07-02,Debit,ATM / PoS,Card Payment,1000,false,false,"Meco Kartopia, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,521
5634523468,2023-01-23,Debit,ATM / PoS,Card Payment,1000,false,false,"Meco Kartopia, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,522
5634523468,2022-08-16,Debit,ATM / PoS,Card Payment,1000,false,false,"Meco Kartopia, Hennur Road",Entertainment,Wants,Entertainment,India,Bengaluru,520
5634523468,2022-08-21,Debit,UPI,P2M Transfer,100,false,false,Rocketry: The Nambi Effect,Entertainment,Wants,Entertainment,India,Bengaluru,20
5634523468,2023-07-07,Debit,UPI,P2M Transfer,100,false,false,Rocketry: The Nambi Effect,Entertainment,Wants,Entertainment,India,Bengaluru,21
5634523468,2023-01-28,Debit,UPI,P2M Transfer,100,false,false,Rocketry: The Nambi Effect,Entertainment,Wants,Entertainment,India,Bengaluru,19
5634523468,2022-08-17,Debit,UPI,P2P Transfer,500,false,false,"The Hole Story, Sarjapur Road",Entertainment,Wants,Entertainment,India,Bengaluru,255
5634523468,2023-01-24,Debit,UPI,P2P Transfer,500,false,false,"The Hole Story, Sarjapur Road",Entertainment,Wants,Entertainment,India,Bengaluru,254
5634523468,2023-07-03,Debit,UPI,P2P Transfer,500,false,false,"The Hole Story, Sarjapur Road",Entertainment,Wants,Entertainment,India,Bengaluru,253
5634523468,2022-12-31,Debit,UPI,P2M Transfer,200,false,false,Brahmastra: Part One – Shiva,Entertainment,Wants,Entertainment,India,Bengaluru,44
5634523468,2022-07-24,Debit,UPI,P2M Transfer,200,false,false,Brahmastra: Part One – Shiva,Entertainment,Wants,Entertainment,India,Bengaluru,45
5634523468,2023-06-09,Debit,UPI,P2M Transfer,200,false,false,Brahmastra: Part One – Shiva,Entertainment,Wants,Entertainment,India,Bengaluru,43
5634523468,2022-09-06,Debit,UPI,P2P Transfer,500,false,false,"The Climbing Wall, Koramangala",Entertainment,Wants,Entertainment,India,Bengaluru,256
5634523468,2023-07-23,Debit,UPI,P2P Transfer,500,false,false,"The Climbing Wall, Koramangala",Entertainment,Wants,Entertainment,India,Bengaluru,257
5634523468,2023-02-13,Debit,UPI,P2P Transfer,500,false,false,"The Climbing Wall, Koramangala",Entertainment,Wants,Entertainment,India,Bengaluru,258
5634523468,2023-07-10,Debit,UPI,P2P Transfer,300,false,false,"The Archery School, HAL Airport Road",Entertainment,Wants,Entertainment,India,Bengaluru,1031
5634523468,2023-01-31,Debit,UPI,P2P Transfer,300,false,false,"The Archery School, HAL Airport Road",Entertainment,Wants,Entertainment,India,Bengaluru,1029
5634523468,2022-08-24,Debit,UPI,P2P Transfer,300,false,false,"The Archery School, HAL Airport Road",Entertainment,Wants,Entertainment,India,Bengaluru,1030
1100023468,2023-01-29,Debit,ATM / PoS,Card Payment,9932,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,690
1100023468,2022-10-03,Debit,ATM / PoS,Card Payment,7282,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,773
1100023468,2023-03-12,Debit,ATM / PoS,Card Payment,7282,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,772
1100023468,2023-07-08,Debit,ATM / PoS,Card Payment,9932,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,691
1100023468,2023-08-19,Debit,ATM / PoS,Card Payment,7282,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,771
1100023468,2022-08-22,Debit,ATM / PoS,Card Payment,9932,false,false,The Bangalore Club,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,692
1100023468,2022-10-10,Debit,ATM / PoS,Card Payment,8724,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,82
1100023468,2023-06-03,Debit,ATM / PoS,Card Payment,8652,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1135
1100023468,2023-08-26,Debit,ATM / PoS,Card Payment,8724,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,83
1100023468,2022-07-18,Debit,ATM / PoS,Card Payment,8652,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1136
1100023468,2023-03-19,Debit,ATM / PoS,Card Payment,8724,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,84
1100023468,2022-08-29,Debit,ATM / PoS,Card Payment,9408,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,683
1100023468,2022-12-25,Debit,ATM / PoS,Card Payment,8652,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1134
1100023468,2023-07-15,Debit,ATM / PoS,Card Payment,9408,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,682
1100023468,2023-02-05,Debit,ATM / PoS,Card Payment,9408,false,false,"The Oberoi, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,681
1100023468,2022-10-17,Debit,ATM / PoS,Card Payment,9040,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,933
1100023468,2023-01-01,Debit,ATM / PoS,Card Payment,9956,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,776
1100023468,2022-07-25,Debit,ATM / PoS,Card Payment,9956,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,775
1100023468,2023-07-22,Debit,ATM / PoS,Card Payment,9059,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1212
1100023468,2023-02-12,Debit,ATM / PoS,Card Payment,9059,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1214
1100023468,2023-03-26,Debit,ATM / PoS,Card Payment,9040,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,935
1100023468,2022-09-05,Debit,ATM / PoS,Card Payment,9059,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1213
1100023468,2023-06-10,Debit,ATM / PoS,Card Payment,9956,false,false,"ITC Gardenia, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,774
1100023468,2023-06-17,Debit,ATM / PoS,Card Payment,8793,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1188
1100023468,2023-02-19,Debit,ATM / PoS,Card Payment,8703,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1215
1100023468,2023-01-08,Debit,ATM / PoS,Card Payment,8793,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1190
1100023468,2022-09-12,Debit,ATM / PoS,Card Payment,8703,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1216
1100023468,2022-10-24,Debit,ATM / PoS,Card Payment,9987,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1202
1100023468,2022-08-01,Debit,ATM / PoS,Card Payment,8793,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1189
1100023468,2023-04-02,Debit,ATM / PoS,Card Payment,9987,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1200
1100023468,2023-07-29,Debit,ATM / PoS,Card Payment,8703,false,false,"Taj West End, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1217
1100023468,2023-02-26,Debit,ATM / PoS,Card Payment,8804,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,181
1100023468,2023-01-15,Debit,ATM / PoS,Card Payment,9569,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1209
1100023468,2023-06-24,Debit,ATM / PoS,Card Payment,9569,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1210
1100023468,2022-09-19,Debit,ATM / PoS,Card Payment,8804,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,182
1100023468,2023-04-09,Debit,ATM / PoS,Card Payment,8638,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1089
1100023468,2022-08-08,Debit,ATM / PoS,Card Payment,9569,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1211
1100023468,2022-10-31,Debit,ATM / PoS,Card Payment,8638,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1090
1100023468,2023-08-05,Debit,ATM / PoS,Card Payment,8804,false,false,The Leela Palace Bangalore,Weekend dinner,Needs,Food and Groceries,India,Bengaluru,183
1100023468,2023-01-22,Debit,ATM / PoS,Card Payment,9033,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1206
1100023468,2023-07-01,Debit,ATM / PoS,Card Payment,9033,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1207
1100023468,2022-09-26,Debit,ATM / PoS,Card Payment,8574,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,983
1100023468,2023-03-05,Debit,ATM / PoS,Card Payment,8574,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,982
1100023468,2023-08-12,Debit,ATM / PoS,Card Payment,8574,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,981
1100023468,2022-08-15,Debit,ATM / PoS,Card Payment,9033,false,false,"The Ritz-Carlton, Bangalore",Weekend dinner,Needs,Food and Groceries,India,Bengaluru,1208
1100023468,2023-06-09,Debit,ATM / PoS,Card Payment,2404,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1053
1100023468,2022-09-25,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,190
1100023468,2023-06-30,Debit,ATM / PoS,Card Payment,2264,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,949
1100023468,2023-03-18,Debit,ATM / PoS,Card Payment,2684,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1164
1100023468,2022-09-05,Debit,ATM / PoS,Card Payment,2872,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,742
1100023468,2022-10-13,Debit,ATM / PoS,Card Payment,2042,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1142
1100023468,2023-06-15,Debit,ATM / PoS,Card Payment,2598,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,623
1100023468,2023-03-02,Debit,ATM / PoS,Card Payment,2140,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,966
1100023468,2023-07-27,Debit,ATM / PoS,Card Payment,2680,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1156
1100023468,2023-02-15,Debit,ATM / PoS,Card Payment,2598,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,627
1100023468,2023-03-11,Debit,ATM / PoS,Card Payment,2537,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1072
1100023468,2023-01-22,Debit,ATM / PoS,Card Payment,2403,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1050
1100023468,2023-08-21,Debit,ATM / PoS,Card Payment,2211,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,619
1100023468,2023-03-04,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,192
1100023468,2023-09-08,Debit,ATM / PoS,Card Payment,2689,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,70
1100023468,2023-03-06,Debit,ATM / PoS,Card Payment,2403,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1049
1100023468,2023-09-18,Debit,ATM / PoS,Card Payment,2664,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1066
1100023468,2022-08-14,Debit,ATM / PoS,Card Payment,2264,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,953
1100023468,2023-06-02,Debit,ATM / PoS,Card Payment,2166,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1150
1100023468,2022-08-21,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,739
1100023468,2022-10-03,Debit,ATM / PoS,Card Payment,2455,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,163
1100023468,2023-03-27,Debit,ATM / PoS,Card Payment,2751,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,786
1100023468,2023-08-20,Debit,ATM / PoS,Card Payment,2317,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,123
1100023468,2023-06-16,Debit,ATM / PoS,Card Payment,2822,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,87
1100023468,2023-04-05,Debit,ATM / PoS,Card Payment,2329,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,178
1100023468,2023-09-15,Debit,ATM / PoS,Card Payment,2383,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,923
1100023468,2023-02-02,Debit,ATM / PoS,Card Payment,2647,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,941
1100023468,2022-08-04,Debit,ATM / PoS,Card Payment,2852,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,621
1100023468,2022-12-30,Debit,ATM / PoS,Card Payment,2245,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,898
1100023468,2023-03-23,Debit,ATM / PoS,Card Payment,2661,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1058
1100023468,2023-02-20,Debit,ATM / PoS,Card Payment,2829,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,131
1100023468,2023-04-03,Debit,ATM / PoS,Card Payment,2442,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,101
1100023468,2022-08-06,Debit,ATM / PoS,Card Payment,2775,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,944
1100023468,2022-08-03,Debit,ATM / PoS,Card Payment,2055,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,90
1100023468,2023-07-02,Debit,ATM / PoS,Card Payment,2777,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,958
1100023468,2022-12-25,Debit,ATM / PoS,Card Payment,2570,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,103
1100023468,2023-03-28,Debit,ATM / PoS,Card Payment,2796,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1079
1100023468,2022-10-29,Debit,ATM / PoS,Card Payment,2708,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,156
1100023468,2023-03-12,Debit,ATM / PoS,Card Payment,2455,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,165
1100023468,2023-04-02,Debit,ATM / PoS,Card Payment,2701,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,128
1100023468,2022-11-03,Debit,ATM / PoS,Card Payment,2552,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1153
1100023468,2023-03-10,Debit,ATM / PoS,Card Payment,2839,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,166
1100023468,2023-01-24,Debit,ATM / PoS,Card Payment,2609,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,685
1100023468,2022-10-01,Debit,ATM / PoS,Card Payment,2839,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,168
1100023468,2022-12-24,Debit,ATM / PoS,Card Payment,2166,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1151
1100023468,2022-10-21,Debit,ATM / PoS,Card Payment,2305,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,68
1100023468,2023-06-18,Debit,ATM / PoS,Card Payment,2079,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,198
1100023468,2023-08-04,Debit,ATM / PoS,Card Payment,2080,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,581
1100023468,2023-01-06,Debit,ATM / PoS,Card Payment,2598,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,628
1100023468,2023-06-01,Debit,ATM / PoS,Card Payment,2873,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,769
1100023468,2022-08-18,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,191
1100023468,2022-09-17,Debit,ATM / PoS,Card Payment,2548,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1148
1100023468,2023-01-07,Debit,ATM / PoS,Card Payment,2822,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,85
1100023468,2022-09-08,Debit,ATM / PoS,Card Payment,2598,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,625
1100023468,2022-07-22,Debit,ATM / PoS,Card Payment,2337,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,609
1100023468,2023-07-08,Debit,ATM / PoS,Card Payment,2911,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,978
1100023468,2022-10-24,Debit,ATM / PoS,Card Payment,2701,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,129
1100023468,2023-02-23,Debit,ATM / PoS,Card Payment,2141,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,969
1100023468,2022-08-29,Debit,ATM / PoS,Card Payment,2813,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1170
